itemCode,yahooID,itemName,description,amzbulletpoint1,amzbulletpoint2,amzbulletpoint3,amzbulletpoint4,amzbulletpoint5
HXCM1002SC,,Pink Camo Shower Curtain,"Bring outdoor-inspired style to your bathroom with the Pink Camo Shower Curtain.  This shower curtain has pink oak camo with a solid pink panel. <ul><li>100% Polyester</li> <li>Includes 12 fabric-covered rings</li> <li>72""W x 72""L</li> <li>Dry clean only</li> <li>Shades of pink and green</li> </ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks. Cannot express ship.",,,,,
HXDI4001SB01TQ,,Savannah Turquoise Serving Bowl,"Textured in floral tooled leather patterns, these handcrafted turquoise stoneware pieces bring western detail to your kitchen.  Microwave, oven and dishwasher safe.  Measures 10?""W x 10?""D x 3?""H. ~",,,,,
NTZORCSTOL39RX3,zorro-counter-stool-set-of-3,Zorro Counter Stool - Set of 3,"Bring classic western style to your decor with the Zorro Counter Stool. Hand tooled antique brown leather, in a Classico design, is chiseled and carved by leather artisans and accented with nailhead trim. Each leather hide is selected for the best quality and wood is seasoned to age gracefully with a rustic finish. Each measures 17""W x 17""D x 26""H. Sold in a set of three.  ~  Ships from the manufacturer.  Allow 6 to 8 weeks.  Cannot express ship.  This item can be customized. Please email teresa@blackforestdecor.com or call 800-605-0915, ext. 778 to inquire about custom furniture orders and large bulk order discounts. Additional discounts may be available for large bulk orders. ~ Ships from the manufacturer. Allow 6 to 8 weeks. Cannot express ship.",,,,,
PK47147X,pine-escape-plaid-valance,Pine Escape Plaid Valance,"This plaid cotton valance featuresÂ pine tree patches for a warm, woodsy feel. Spot clean. 60""W x 14""H",,,,,
MWSWTRBL,tribal-grommet-wall-hanging,Tribal Grommet Wall Hanging,"Create a southwest mood in your homestead with the Tribal Grommet Wall Hanging, enhanced with a bright abstract tribal design. <ul><li>Grommets at corners allow for hanging by push pins</li> <li>36""W x 26""H</li> </ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks. Cannot express ship or ship to Alaska.",,,,,
PS5094,bear-eyeglasses-holder,Bear Eyeglasses Holder,"A Black Forest DÃ©cor Exclusive - A polyresin mama bear and cub borrow your glasses for some light reading on the charming Bear Eyeglasses Holder.  Measures 3""W x 4""D x 5Â¾""H. ~",,,,,
SIX2591,pinecone-and-tree-outlet-cover,Pinecone & Tree Outlet Cover,"Exclusive - A sculptural resin pinecone, pine trees and bark textures on the hand-painted Pinecone & Tree Outlet Cover add a touch of nature to your cabin.  Mounting screws included.  Measures 4""W x Â¾""D x 5Â½""H. ~",,,,,
SMCBL10175BLAC,smcbl10175blac,Horse & Colt Vanity Light - Black,"A Lone Star Western Decor Exclusive - Constructed of metal, the Horse and Colt Black Vanity Light features the silhouette image of a mare and her foal cavorting through a meadow. Black finish. 26""W x 2""D x 13""H ~Allow 2 to 3 weeks. Cannot express ship or ship to Alaska or Canada.",,,,,
SMCBL10175BLAC,smcbl10175blac,Horse & Colt Vanity Light - Black,"A Lone Star Western Decor Exclusive - Constructed of metal, the Horse and Colt Black Vanity Light features the silhouette image of a mare and her foal cavorting through a meadow. Black finish. 26""W x 2""D x 13""H ~Allow 2 to 3 weeks. Cannot express ship or ship to Alaska or Canada.",,,,,
CF-WLBEADVTW,,Bear Adventure Fleece Blanket - Twin,"Made from plush, super-soft acrylic, the Bear Adventure Fleece Twin Blanket makes any bedroom feel like a rustic cabin getaway. Machine washable. Measures 60"" x 80"". ~",,,,,
DS13589,southwestern-skull-wall-hanging,Southwestern Skull Wall Hanging,"Add rustic character to your lodge with a polyresin replica of a western steer skull with beadwork and feather accents. 12 1/2""W x 3 3/4""D x 11""H",,,,,
VCCVAVP418,golden-desert-table-lamp,Golden Desert Table Lamp,"Exclusive - Southwestern pottery is replicated on this resin table lamp in gold, brown and black with a laced faux leather shade. Uses one 3-way 150-watt max bulb. Measures 15""Dia. x 24""H. ~",,,,,
DS13604,antler-desk-fan,Antler Desk Fan,A Black Forest Decor exclusive - Bring a cool breeze to your workspace with this polyresin antler fan with USB connection. 9âW x 4 1/4âD x 7 3/4âH,,,,,
PK493655,bear-and-moose-stoneware-cereal-bowl,Bear & Moose Stoneware Cereal Bowl,"Create a welcoming table with the embossed cream Bear & Moose Stoneware Cereal Bowl in a pine tree design with brown-brushed rim.  Dishwasher and microwave safe.  Measures 5Â¾""Dia. x 3""H. ~",,,,,
SIX9196,bear-and-birch-coaster-set-5-pcs,Bear and Birch Coaster Set (5 pcs),"A Black Forest Decor Exclusive - Four coasters with a bear and track imprint nest inside a hand-painted polyresin birch tree trunk holder.  Measures 4Â½""Dia. x 1Â½""H. ~",,,,,
VXWDOWD070AA,woodland-outdoor-wall-lamp-7-inch,Woodland Outdoor Wall Lamp - 7 Inch,"The Woodland 7 Inch Outdoor Wall Lamp casts a lovely glow in your rustic home with hammered metal combined with twig details.<ul><li>7""W x 8 1/2""D x 10 1/4""H; Center of mount to top is 6 3/4""H</li> <li>Steel</li> <li>Autumn patina finish</li> <li>Uses one 100-watt max bulb</li> <li>French Scavo glass shade</li> <li>UL rated for wet locations</li> </ul> ~ Ships from the manufacturer. Allow 2 business days.",,,,,
BS30170438,bs30170438,Bear Stone Finish Outlet Cover,"Bear icons and tracks are embossed in hand-cast resin with the texture and color of natural stone on the Bear Stone Finish Outlet Cover.  Metal screws included.  Measures 3Â¼""W x 5""H. ~",,,,,
ER80116MB,black-bear-round-jute-trivet,Black Bear Round Jute Trivet,"Protect your countertops with these handcrafted 100% jute trivets in a black bear print. 10""Dia.",,,,,
ERSCP019,moose-and-pinecone-half-round-braided-rug,Moose & Pinecone Half-Round Braided Rug,"A Black Forest Decor Exclusive - Hand-stenciled moose and pinecones add cabin style to the braided 100% natural jute rug. Spot clean. Rug liner recommended. Measures 18""W x 29""L. ~",,,,,
DS21233,ds21233,Metal Pinecone Towel Bar,"A Black Forest Decor Exclusive - Delicate pine needles and detailed pinecones combine with gently twisted metal in a rich, dark brown finish to create the Metal Pinecone Towel Bar.  Measures 26""W x 2 1/4""D x 6 1/2""H. ~",,,,,
EE8SS011073,mountain-getaway-folding-side-tables-set-of-2,Mountain Getaway Folding Side Tables (Set of 2),"Bring rustic style to entertaining or everyday meals with these MDF folding tables with bear and moose silhouette tops.  Measures 20""W x 25Â½""D x 14Â½""H. ~",,,,,
LROWE03INSG7999,zigzag-diamonds-rug-8-x-10,Zigzag Diamonds Rug - 8 x 10,"Showcase your southwestern style with the Zigzag Diamonds Rug - 8 x 10, designed with a relaxed, yet refined cream, indigo, sage, and terracotta design with a meticulously hand-knotted texture on a hand-woven base.
<ul><li>Hand woven jute/wool with no backing</li>
<li>7'9""W x 9'9""L</li>
<li>Spot clean and vacuum carefully without beater bar; professional cleaning recommended.</li>
<li>Multicolor</li>
<li>Long-wearing durability</li>
<li>Rug pad recommended for use on hard floor</li>
</ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
KE1772BLW,ke1772blw,Mojave Black Wash Cloth,A Lone Star Western Decor Exclusive - 100% cotton in deep black sets off warm cocoa and sand southwest embroidery and blanket stitch trim on the luxurious Mojave Black Wash Cloth that feels as great as it looks.Â  Poly/cotton design and trim.Â  Machine washable.Â  Measures 13âW x 13âH.  ~,,,,,
LKRA9360,turquoise-horseshoe-and-cross-lotion-pump,Turquoise Horseshoe and Cross Lotion Pump,"Exclusive - Create rugged style in your bath with silver horseshoes, rust crosses, gold studs and turquoise and brown leather textures on these cast resin accessories.  Dimensions available online.  Measures 3""Dia. x 8""H. ~",,,,,
HXTB3100,pinecone-and-birch-tissue-box,Pinecone & Birch Tissue Box,"A Black Forest Decor Exclusive - Realistic twig and pinecone details embellish the cast resin Pinecone & Birch Tissue Box with a birch bark look.  Measures 5 3/8""W x 5 3/8""D x 5Â¼""H. ~",,,,,
RE1575,cabin-scene-tin-waste-basket,Cabin Scene Tin Waste Basket,"Exclusive - Full-color cabin scene artwork graces both the outside and inside of this tin waste basket. Measures 8Â¼""Dia. x 10Â½""H. ~",,,,,
RE1578,running-horses-tin-waste-basket,Running Horses Tin Waste Basket,"Horses gallop around the Running Horses Tin Waste Basket with a delicate scroll border inside and out.  Measures 8""W x 7""D x 10Â½""H. ~",,,,,
2DD25602,pinecone-branch-candle-holder,Pinecone Branch Candle Holder,"A Black Forest Decor Exclusive - the oil rubbed bronze-finished metal pine branch with realistic brown cast pinecones lends a graceful touch to your table or mantel. Holds two 3"" pillar candles (not included). Measures 14""W x 4Â¼""D x 4Â¼""H. ~",,,,,
CARJB5071,canyon-shadows-euro-sham,Canyon Shadows Euro Sham,"A Black Forest Decor Exclusive - Medium brown microsuede faux leather is trimmed with a chocolate brown band with antique brass rivets on the Canyon Shadows Euro Sham for rugged appeal. Dry clean. Measures 27""W x 27""L. ~",,,,,
PK15401,forest-trails-round-placemat,Forest Trails Round Placemat,"This scalloped cotton placemat sets a nature-inspired table with graceful leaves, pinecones and acorns layered with vintage stamps and script. Self backed. Machine wash. 17âDia.",,,,,
CARJB5043,coronado-euro-sham,Coronado Euro Sham,"A Black Forest Decor Exclusive - Elegance blends with southwest style on the Coronado Euro Sham with richly embroidered tone-on-tone light and dark brown faux leather. Dry clean. Measures 27""W x 27""L. ~",,,,,
WW5084310182,end-of-the-day-western-canvas-clock,End of the Day Western Canvas Clock,"A beautiful cowboy scene by artist Jason Rich is printed on the wrapped canvas End of the Day Western Canvas Clock with precision quartz movement. Uses one AA battery (not included). Measures 18""W x 1Â¼""D x 13""H. ~",,,,,
PK21245B,bear-black-cast-metal-single-hook,Bear Black Cast Metal Single Hook,"Mix and match the black-finished cast aluminum hooks in wildlife and tree designs to create a functional wall display. Hanging hardware included. Measures 5""W x 1Â½""D x 10""H. ~",,,,,
SF682262,rustic-juniper-wood-single-rocker-plate,Rustic Juniper Wood Single Rocker Plate,"A Black Forest Decor Exclusive - The natural grains and tones of juniper wood make these freeform switch covers a beautiful addition to your cabin.  Screws included.  Made in the USA.  Size may vary.  Measures 4""W x Â¼""D x 5 58""H. ~",,,,,
DS22164,cast-iron-pinecone-pull,Cast Iron Pinecone Pull,"Exclusive - Bring forest detail to cabinets or drawers with this cast iron hardware featuring pinecones and pine trees in brown and rust finishes. Screws included. Measures 5Â½""W x 2""D x 1Â½""H with 3Â½"" centers. ~",,,,,
LKRA8770,rustic-cross-waste-basket,Rustic Cross Waste Basket,"Exclusive - Large faux wood crosses are adorned with silver-finished cross, stud and floral details on these painted resin bath accessories. Measures 7Â½""W x 7Â¾""D x 9 5/8""H. ~",,,,,
COTP10FR,moose-profile-tissue-paper-holder,Moose Profile Tissue Paper Holder,"Create effortless style in your rustic bathroom with the Moose Profile Tissue Paper Holder, beautifully made with a metal moose silhouette holding a thin bar in a frontier rust finish.
<ul><li>Metal</li>
<li>Frontier Rust finish</li>
</ul> ~ Ships from the manufacturer. Allow 3 to 4 weeks. Cannot express ship.",,,,,
RE662,,Horse Single Switch Cover,"A horse in motion is set against a stone background on these beautifully hand-painted resin switch covers.  Measures 5Â¼""W x 1""D x 7Â½""H. ~",,,,,
RH11503,mojave-sun-placemat,Mojave Sun Placemat,"A Lone Star Western Decor Exclusive - Set a colorful southwestern table with sawtooth diamonds in turquoise, red, brown and desert orange on the cotton/poly tapestry Mojave Sun Placemat.  Machine wash.  Measures 13""W x 19""L. ~",,,,,
MWGSSBLG,moose-and-bear-lake-tapestry-sham,Moose & Bear Lake Tapestry Standard Sham,"Outdoor icons and rustic plaids create a warm, inviting look on this woven tapestry sham. Made in the USA. Machine wash. 26""W x 20""L",,,,,
2DD76084,scenic-moose-metal-art-lamp,Scenic Moose Metal Art Lamp,"Exclusive - A fabric shade tops a moose and mountain metal art scene on the rust-finished Scenic Moose Metal Art Lamp.  Uses one 60-watt max bulb.  Measures 14""W x 10""D x 21Â½""H. ~",,,,,
2BG82173,forest-signs-shower-curtain-hooks,Forest Signs Shower Curtain Hooks (Set of 12),"With its meandering moose and bears, the Forest Signs Shower Curtain Hooks is the perfect addition to your lodge bathroom. <ul><li>Resin</li> <li>4""W x 7""D x 2 3/4""H</li> <li>Multicolor</li> <li>Hand wash or wipe with damp cloth </li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
2CRJP576,buffalo-plaid-plush-valance,Buffalo Plaid Plush Valance,"Create a comfy lodge look with this polyester plush rod pocket valance. Machine wash. 80""W x 15""H",,,,,
2LHRODEO74SC,cowboy-caravan-shower-curtain,Cowboy Caravan Shower Curtain,"This sophisticated western design features a paisley bandana pattern, cowboy imagery, and rustic stars.
<ul><li>Polyester</li>
<li>Liner not included, but strongly recommended</li>
<li>71""W x 72""L</li>
<li>Machine wash</li>
<li>12 button holes for hook placement; Hooks not included</li>
<li>Made to order in the USA</li>
</ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks. Cannot express ship.",,,,,
CARJB6227,yukon-river-bear-and-moose-bamboo-button-pillow,Yukon River Bamboo Button Pillow,"Transform your bedroom with this luxurious woven chenille bedding in browns, red, black, tan and forest green with wildlife, canoes and leaves accented by faux leather, gimp trim and wooden buttons.  Bed sets include comforter, bedskirt, two shams and neckroll.  Dry clean. ~",,,,,
CBK126757,wood-decorative-canoe-paddles-set-of-3,Wood Decorative Canoe Paddles (Set of 3),"A Black Forest Decor Exclusive - Painted in three colorful geometric patterns, the set of decorative wood paddles brings adventurous spirit to your lodge. Measures 4Â¾""W x 1""D x 47Â¼""H each. ~",,,,,
BN63691370,smoky-mountain-tapestry-valance,Smoky Mountain Tapestry Valance,These tailored valances weave together classic lodge motifs to dress up your cabin windows.  Pattern placement will vary.  Vacuum or dry clean.  Handmade in the USA of imported materials. ~,,,,,
AS6580,young-buck-canvas-wall-art,Young Buck Canvas Wall Art,"Add style to your walls with the Young Buck Canvas Wall Art, designed with a modern buck image on gallery wrapped canvas with black edges to complement your cabin dÃ©cor.<ul><li>Canvas and wood</li> <li>25""W x 25""H</li> <li>Hanging hardware included</li> <li>Gallery wrapped canvas with black edges</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 2 to 3 weeks. Cannot express ship.",,,,,
DS10865,black-bear-reading-story-table-lamp,Black Bear Reading Story Table Lamp,"A bear cub looks over his mama's shoulder as she reads a book on this delightful polyresin table lamp.Â Uses one 40-watt max bulb.Â  14""W x 14""D x 23""H",,,,,
ER043MBP2,moose--bear-and-pinecone-braided-coasters-set-of-6,"Moose, Bear & Pinecone Braided Coasters (Set of 6)","Braided from 100% natural jute, this set of six printed coasters includes two bear, two moose and two pinecone designs.  Measures 5""Dia. each. ~",,,,,
